district_code,district_name,block_code,block_name,udise,name,management,category,type
1607,GOMATI ,160705,AMPINAGAR ,16070501608,KHUMBAR ENGLISH MEDIUM HIGH SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160705,AMPINAGAR ,16070501701,TENTUI COL. J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160705,AMPINAGAR ,16070501801,HALUABARI J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160705,AMPINAGAR ,16070501802,BAISHYAMANI PARA HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1607,GOMATI ,160705,AMPINAGAR ,16070501803,BONGCHER KAMI S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160705,AMPINAGAR ,16070501804,SERTHUM MALSOM KAMI J.B,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160705,AMPINAGAR ,16070501901,BADUR PARA S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160705,AMPINAGAR ,16070501902,DEBENDRA REANGPARA ENGLISH MEDIUM JB SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160705,AMPINAGAR ,16070501903,DOCTOR SING PARA S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160705,AMPINAGAR ,16070501904,GAMAKO BARI  HIGH  SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1607,GOMATI ,160705,AMPINAGAR ,16070501905,SADAGAR PARA J.B. SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160705,AMPINAGAR ,16070501906,KUNARAM PARA J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160705,AMPINAGAR ,16070501907,TILLA BARI JB SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160705,AMPINAGAR ,16070501908,ADI DEBENDRA P. J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600101,BAMANI CHOW PARA S.B,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600102,KHUMULONG BARI S.B,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600103,MELAROY BARI J.B. SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600104,NIRANJAN CHOW PARA J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600105,PANCHARA JB SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600202,NEW DHAN SARDAR PARA J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600203,GAIPAKA S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600204,CHAILA MOG PARA S.B,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600205,NUTANBAZAR (EKCHARI) HIGH,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600206,CHLAKAHAM H.S SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600207,CHAITRAHUM CHOW PARA J.B.,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600208,DHAN SARDAR PARA S.B.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600301,BHANU KARBARI PARA S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600302,TIRTHA RAM CHOW PARA S.B.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600401,GOURIHUM CHOW. PARA J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600402,RASHIDAS BAISNAB PARA J.B,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600403,KARAICHARA (CHITTA CHAKMA) S.B.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600501,GANGARAIBARI J.B. SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600502,NIZA CHANDRA KARBARI PARA S.B SCH.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600503,POANG MOG PARA J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600504,PUNYAHA UCHAI PARA J.B,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600505,LEWA TWISA TARUN V. HIGH,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600601,BISHOY CHANDRA CHOW PARA J.B.,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600602,DAKMURA GUMTI PARA S.B,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600604,KARAICHARA J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600606,KARAICHARA (SAILENDRA ROAJA ) PARA S.B,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600607,SINDHUJOY PARA HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600608,RAMANANDA DAS BAISHNAB PARA HIGH,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600609,DWIP CHAND KARBARI PARA JB SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600701,DHAN CHANDRA UCHAI P. J.B.,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600702,MONG MONG MOG COL. S.B. SCH.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600704,KEWAI UCHAI PARA S.B. SCH.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600705,LATINDRA PARA J.B.,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600706,KRISHNA KANTA PARA S.B. SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600801,JANGIDAS TRIPURA J.B.,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600802,RAM BHADRA N.K.P. J.B. SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600803,PM SHRI PRAHALLAD SARDAR PARA HS SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600804,ARANYA KR.PARA J.B,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600901,ASWINI KUMAR R.P. S.B. SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600902,BAIDYABARI S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600904,EK-JATAN KUMAR H.S SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600905,GARJAN TILA J.B. SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070600907,KARBOOK ENGLISH MEDIUM MODEL HS SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601001,GUMATI PARA J.B. SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601002,LAXMINDAR PARA J.B. SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601401,ALUTALA S.B. SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601402,CHANDIRAM PARA J.B. SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601403,JOY CHANDRA CHAKMA PARA J.B.,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601404,YADAB PARA J.B. SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601405,PATICHARI HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601406,SARAT BIKASH PARA S.B.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601501,BHAGABAN TILLA KALI R.P. J.B.,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601502,EK DILU KUMAR S.B. SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601503,JETA EK-CHARI(DUMPAJOY) S.B.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601504,MATA ROY BARI S.B. SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601505,PILOT PROJECT PARCHARAM J.B.,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601506,RAM KUMAR PARA S.B.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601507,BHULANATH KARBARI PARA SB,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601601,GAGAN CHANDRA PARA J.B. SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601602,PURBA HUM CHOW PARA S.B.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601603,SITAO MOG PARA HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601604,CHANDRA HANGSA PARA J.B.SCHL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601605,KURI PARA JB,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601702,JIBAN SARDAR PARA S.B.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601703,BASHI CHANDRA PARA ENGLISH MEDIUM H.S SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601704,SURJYA PRASAD PARA J.B.,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601705,SUBANYA R. PARA R.P J.B,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601706,SADHU KRISHNA PARA J.B. SCHL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601801,PILANJOY CHOW PARA S.B.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601802,SIRISH CHANDRA PARA  HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601803,KARBOOK PANJIHUM H.S SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601804,KUNJARI MOG PARA J.B. SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601805,BIRENJOY PARA JB,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601806,ASHRAM SCHOOL,2-Tribal Welfare Department,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070601901,SAGARAM PARA S.B. SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070615102,BHANUPARA J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16070615603,RECHAI MOG PARA JB SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070700101,SHALGARA ENGLISH MEDIUM SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070700102,SHALGHARA PASCHIM PARA SB,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070700103,GORA TILLA J.B SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070700201,BARABHAIYA MADHYA PARA S.B.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070700202,WEST BARABHAIYA J.B.,11-State Govt. Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070700301,AMTALI BANDUAR J.B. SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070700302,AMTALI HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070700303,AMTALI BAZAR PARA JB,11-State Govt. Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070700401,KAMALA SAGAR GREENLAND J.F.M J.B,11-State Govt. Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070700402,BAGABASA HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070700403,BAGABASA S.B. SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070700501,NUTUN TILLA JB,11-State Govt. Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070700502,GAKULPUR HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070700503,WEST GOKULPUR S.P. S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070700601,GARJANMURA HS SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070700602,GARJANMURA KHASHTILA S.B.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070700701,GOAL GAON HIGH,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070700702,DWAJANAGAR POLICE LINE S.B,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070700703,GAKULPUR COL. H.S.,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070700801,HADRA S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070700802,HADRA PAL PARA J.B. SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070700803,HADRA SAMATAL PARA  JB,11-State Govt. Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070700901,WEST KHUPHILONG S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070700902,NALDHEPA J.B. SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070701001,PURBA GAKULPUR P.P. S.B.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070701101,NO-2 KARAIYAMURA S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070701102,KARAIYAMURA M.P. S.B. SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070701201,PM SHRI TEPANIA COL. HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070701202,BHUTARMURA J.B. SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070701301,SATARIA HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070701401,BARABHAIYA HIGH,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1607,GOMATI ,160707,TEPANIA ,16070701501,SOUTH BAGMA S.P. H.S. SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1607,GOMATI ,160708,UDAIPUR M.C. ,16070800102,CHANBAN J.B SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160708,UDAIPUR M.C. ,16070800201,HARIANANDA ENGLISH MEDIUM  SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1607,GOMATI ,160708,UDAIPUR M.C. ,16070800301,EAST R.K PUR GIRLS HIGH,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1607,GOMATI ,160708,UDAIPUR M.C. ,16070800302,TRIPURA SUNDARI H.S SCHOOL,11-State Govt. Managed,5 - Up. Pr. Secondary and Higher Sec,3-Co-ed
1607,GOMATI ,160708,UDAIPUR M.C. ,16070800303,TRIPURA SUNDARI ENGLISH MEDIUM J.B. SCHOOL,11-State Govt. Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160708,UDAIPUR M.C. ,16070800402,UDAIPUR ENG. MEDIUM H.S SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1607,GOMATI ,160708,UDAIPUR M.C. ,16070800501,KIRIT BIKRAM INSTITUTION (H/S),11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1607,GOMATI ,160708,UDAIPUR M.C. ,16070800801,RAJARBAG S.B. SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160708,UDAIPUR M.C. ,16070800901,BHAGINI NIVEDITA GIRL'S H.S. SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1607,GOMATI ,160708,UDAIPUR M.C. ,16070800902,PM SHRI MATANGINI HAZRA VIDYALAYA HS,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200101,AKYA MOG PARA HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200102,BIMALA CHAKMA PARA J.B,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200103,PM SHRI HAZACHARI HIGHER SECONDARY SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200104,SUKNACHARI HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200105,TRIBAL COLONY S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200201,ANNABANDHU R.P. J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200202,DOLUCHARI J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200204,GHORAKAPPA H.S SCHOOL,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200206,PATHACHARI J.B.,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200301,POMANG PARA J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200302,NEW GUNJALIMA PARA S. B.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200303,BAGACHATAL J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200305,GUNJALIMA PARA J.B. SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200401,AVI KUMAR R.P. J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200403,SALONG MOG PARA ENGLISH MEDIUM SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200405,SHILACHARI H.S SCHOOL,11-State Govt. Managed,5 - Up. Pr. Secondary and Higher Sec,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200406,ANANDA BANDHU P. J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200407,SHILACHARI J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200408,KANGJORI MOG PARA SB SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200501,BAGACHATAL A.R.P. J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200601,BELTALI S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200603,CHELLAKAPPA J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200604,PM SHRI AMTALI S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200701,DWARIKANATH PARA J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200702,KAJASHI MOG PARA S.B SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200703,KHAGRACHARI J.B SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200704,SUBARNYA R.P J.B,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200705,GUNAMANI SARDAR PARA J.B. SCHL,12-TTAADC Managed,1 - Primary,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200706,BAGALA BN. PARA S.B. SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160712,SHILACHARI ,16071200707,ELMARA HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1607,GOMATI ,160704,AMARPUR ,16074100002,WEST KALAJHARI ENGLISH MEDIUM SB SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1607,GOMATI ,160706,KARBOOK ,16074100003,SILCHARA ENGLISH MEDIUM SB SCHOOL,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1608,UNAKOTI ,160803,GOURNAGAR ,16080300101,DEBBARMAPARA JR.B.SCHOOL.,11-State Govt. Managed,1 - Primary,3-Co-ed
1608,UNAKOTI ,160803,GOURNAGAR ,16080300102,PM SHRI BHAGABANNAGAR HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1608,UNAKOTI ,160803,GOURNAGAR ,16080300103,CHINIBAGAN HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1608,UNAKOTI ,160803,GOURNAGAR ,16080300104,GURUKUNJA ASHRAM  JR.B.SCHOO,11-State Govt. Managed,1 - Primary,3-Co-ed
1608,UNAKOTI ,160803,GOURNAGAR ,16080300601,BAGHA CHERRA JR.B.SCHOOL.,12-TTAADC Managed,1 - Primary,3-Co-ed
1608,UNAKOTI ,160803,GOURNAGAR ,16080300602,BHUIYAPARA  JR. B. SCHOOL,12-TTAADC Managed,1 - Primary,3-Co-ed
1608,UNAKOTI ,160803,GOURNAGAR ,16080300701,KALACHERRA SR.B.SCHOOL.,11-State Govt. Managed,2 - Primary with Upper Primary,3-Co-ed
1608,UNAKOTI ,160803,GOURNAGAR ,16080300703,RANGACHAND CP HIGH SCHOOL,11-State Govt. Managed,6 - Pr. Up Pr. and Secondary Only,3-Co-ed
1608,UNAKOTI ,160803,GOURNAGAR ,16080300704,BELKUMBARI H.S SCHOOL.,11-State Govt. Managed,3 - Pr. with Up.Pr. sec. and H.Sec.,3-Co-ed
1608,UNAKOTI ,160803,GOURNAGAR ,16080300705,DEPHACHERRA DARLONGBASTI ENG. MED.  JR.B. SCHOO,12-TTAADC Managed,1 - Primary,3-Co-ed
